time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - Traveller of Irish heritage FSM eligible,State-funded schools,Boys,182,205,28,0,215,56,9,102,40,17,0,z,153,14670,215,38,4,117,40,20,0,z,153,14538,214,58,8,102,38,16,0,z,153,14833,207,34,1,100,24,15,12,8,7,1,z,z,z,3,z,3,z,207,64,139,4,0,14,0,26,4,47,19,8,0,z,96,18,2,54,19,9,0,z,95,27,4,48,18,7,0,z,97,16,0,48,12,7,6,4,3,0,z,z,z,1,z,1,z,31,67,2,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - Traveller of Irish heritage FSM eligible,State-funded schools,Girls,187,208,33,0,218,82,19,78,30,25,3,z,159,15673,215,60,10,98,30,25,2,z,158,15204,217,45,5,114,29,28,1,z,153,14503,208,53,2,100,18,11,10,3,2,1,z,z,z,0,z,10,z,208,66,132,10,0,16,0,38,9,36,14,11,1,z,99,28,5,46,14,12,1,z,96,21,2,53,13,13,0,z,95,25,1,48,9,5,5,1,1,0,z,z,z,0,z,5,z,32,63,5,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - Traveller of Irish heritage FSM eligible,State-funded schools,Total,339,413,61,0,433,138,28,180,70,42,3,z,312,30343,430,98,14,215,70,45,2,z,311,29742,431,103,13,216,67,44,1,z,306,29336,415,87,3,200,42,26,22,11,9,2,z,z,z,3,z,13,z,415,130,271,14,0,15,0,32,6,42,16,10,1,z,97,23,3,50,16,10,0,z,96,24,3,50,16,10,0,z,96,21,1,48,10,6,5,3,2,0,z,z,z,1,z,3,z,31,65,3,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - Traveller of Irish heritage Not known to be FSM eligible,State-funded schools,Boys,56,53,10,0,56,17,6,24,8,6,1,z,39,3841,55,15,3,26,9,4,1,z,41,3961,56,20,1,19,8,8,1,z,39,3807,53,11,1,27,3,5,3,1,1,0,z,z,z,0,z,2,z,53,25,25,3,0,19,0,30,11,43,14,11,2,z,98,27,5,47,16,7,2,z,97,36,2,34,14,14,2,z,98,21,2,51,6,9,6,2,2,0,z,z,z,0,z,4,z,47,47,6,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - Traveller of Irish heritage Not known to be FSM eligible,State-funded schools,Girls,51,54,12,0,55,28,5,15,7,5,0,z,43,4327,55,17,2,26,6,6,0,z,43,4223,54,17,1,22,7,8,0,z,39,3787,54,21,0,21,3,5,0,2,0,1,z,z,z,0,z,1,z,54,25,28,1,0,22,0,51,9,27,13,9,0,z,101,31,4,47,11,11,0,z,98,31,2,41,13,15,0,z,97,39,0,39,6,9,0,4,0,2,z,z,z,0,z,2,z,46,52,2,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - Traveller of Irish heritage Not known to be FSM eligible,State-funded schools,Total,103,107,22,0,111,45,11,39,15,11,1,z,82,8168,110,32,5,52,15,10,1,z,84,8184,110,37,2,41,15,16,1,z,78,7594,107,32,1,48,6,10,3,3,1,1,z,z,z,0,z,3,z,107,50,53,4,0,21,0,41,10,35,14,10,1,z,100,29,5,47,14,9,1,z,97,34,2,37,14,15,1,z,97,30,1,45,6,9,3,3,1,1,z,z,z,0,z,3,z,47,50,4,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - White British FSM eligible,State-funded schools,Boys,12682,53187,17926,735,53951,28347,6069,19947,4770,607,279,z,47748,4792052,53850,25649,5371,22642,4692,645,220,z,48172,4812637,53904,28358,5365,20116,4421,771,237,z,48176,4836053,53368,22895,1637,21699,3280,2103,966,685,589,392,z,z,z,481,z,278,z,53368,31429,21631,308,0,34,1,53,11,37,9,1,1,z,100,48,10,42,9,1,0,z,100,53,10,37,8,1,0,z,100,43,3,41,6,4,2,1,1,1,z,z,z,1,z,1,z,59,41,1,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - White British FSM eligible,State-funded schools,Girls,12405,50415,21037,1021,50989,33280,9362,15166,2009,419,115,z,48243,4947394,50892,29935,7010,18434,1959,461,103,z,48293,4906586,50939,25569,3388,22652,2038,565,115,z,47860,4749016,50547,30080,2987,16683,1619,876,361,251,205,148,z,z,z,181,z,143,z,50538,33443,16912,183,0,42,2,65,18,30,4,1,0,z,103,59,14,36,4,1,0,z,102,50,7,44,4,1,0,z,99,60,6,33,3,2,1,0,0,0,z,z,z,0,z,0,z,66,33,0,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - White British FSM eligible,State-funded schools,Total,14355,103602,38963,1756,104940,61627,15431,35113,6779,1026,394,z,95991,9739446,104742,55584,12381,41076,6651,1106,323,z,96465,9719223,104843,53927,8753,42768,6459,1336,352,z,96036,9585069,103915,52975,4624,38382,4899,2979,1327,936,794,540,z,z,z,662,z,421,z,103906,64872,38543,491,0,38,2,59,15,33,6,1,0,z,101,53,12,39,6,1,0,z,101,51,8,41,6,1,0,z,100,51,4,37,5,3,1,1,1,1,z,z,z,1,z,0,z,62,37,0,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - White British Not known to be FSM eligible,State-funded schools,Boys,15065,165156,98774,10855,166919,125368,42909,35557,4900,709,385,z,160476,16782010,166623,120373,41732,40346,4765,806,333,z,160500,16781759,166808,128865,44318,32164,4515,924,340,z,160715,16868213,165574,112833,18146,43503,3953,2021,887,605,525,442,z,z,z,531,z,274,z,165557,137224,28018,315,0,60,7,75,26,21,3,0,0,z,105,72,25,24,3,0,0,z,105,77,27,19,3,1,0,z,105,68,11,26,2,1,1,0,0,0,z,z,z,0,z,0,z,83,17,0,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - White British Not known to be FSM eligible,State-funded schools,Girls,14774,157815,107723,15176,159290,134638,59722,21755,2092,590,215,z,156232,16698264,159101,128438,51019,27822,2046,607,188,z,156053,16581684,159242,119432,33263,36688,2143,772,207,z,155837,16188723,158160,128949,29227,25575,1569,765,293,232,198,161,z,z,z,250,z,168,z,158155,137093,20864,198,0,68,10,85,37,14,1,0,0,z,107,81,32,17,1,0,0,z,106,75,21,23,1,0,0,z,104,82,18,16,1,0,0,0,0,0,z,z,z,0,z,0,z,87,13,0,0
202122,Academic year,National,E92000001,England,Provisional,Ethnicity by FSM,White - White British Not known to be FSM eligible,State-funded schools,Total,15445,322971,206497,26031,326209,260006,102631,57312,6992,1299,600,z,316708,33480274,325724,248811,92751,68168,6811,1413,521,z,316553,33363443,326050,248297,77581,68852,6658,1696,547,z,316552,33056936,323734,241782,47373,69078,5522,2786,1180,837,723,603,z,z,z,781,z,442,z,323712,274317,48882,513,0,64,8,80,31,18,2,0,0,z,106,76,28,21,2,0,0,z,105,76,24,21,2,1,0,z,104,75,15,21,2,1,0,0,0,0,z,z,z,0,z,0,z,85,15,0,0
202122,Academic year,National,E92000001,England,Provisional,First language,Known or believed to be English,State-funded schools,Boys,15947,263452,142978,15031,266467,186855,60875,65344,11975,1523,769,z,251037,26050304,266002,179043,61436,72884,11716,1713,644,z,251503,26121751,266272,190383,62267,62080,11131,1987,690,z,251706,26189555,264163,165681,25185,76687,8565,4973,2215,1573,1374,1099,z,z,z,1357,z,639,z,264138,203573,59832,733,0,54,6,70,23,25,4,1,0,z,104,67,23,27,4,1,0,z,104,71,23,23,4,1,0,z,104,63,10,29,3,2,1,1,1,0,z,z,z,1,z,0,z,77,23,0,0
202122,Academic year,National,E92000001,England,Provisional,First language,Known or believed to be English,State-funded schools,Girls,15824,251487,157762,20963,253971,204319,85347,43108,4964,1193,387,z,247012,26188555,253611,193911,75280,53228,4859,1269,344,z,246801,26049422,253823,176858,47001,69955,5060,1571,379,z,246038,25338950,252076,193705,40682,49467,3760,1943,775,573,496,425,z,z,z,564,z,368,z,252059,206938,44665,456,0,63,8,80,34,17,2,0,0,z,106,76,30,21,2,1,0,z,106,70,19,28,2,1,0,z,103,77,16,20,1,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,National,E92000001,England,Provisional,First language,Known or believed to be English,State-funded schools,Total,16054,514939,300740,35994,520438,391174,146222,108452,16939,2716,1156,z,498049,52238859,519613,372954,136716,126112,16575,2982,988,z,498304,52171173,520095,367241,109268,132035,16191,3558,1069,z,497744,51528505,516239,359386,65867,126154,12325,6916,2990,2146,1870,1524,z,z,z,1921,z,1007,z,516197,410511,104497,1189,0,58,7,75,28,21,3,1,0,z,105,72,26,24,3,1,0,z,105,71,21,25,3,1,0,z,104,70,13,24,2,1,1,0,0,0,z,z,z,0,z,0,z,80,20,0,0
202122,Academic year,National,E92000001,England,Provisional,First language,Known or believed to be other than English,State-funded schools,Boys,10318,71689,40308,4758,72559,49486,16514,18918,3596,235,324,z,68056,7039385,72403,52211,23194,16118,3489,295,290,z,68192,7202436,72502,55006,22399,13698,3179,356,263,z,68473,7222310,71835,45820,7240,19430,2317,1550,711,461,433,376,z,z,z,480,z,257,z,71824,54126,17406,292,0,56,7,68,23,26,5,0,0,z,103,72,32,22,5,0,0,z,106,76,31,19,4,0,0,z,105,64,10,27,3,2,1,1,1,1,z,z,z,1,z,0,z,75,24,0,0
202122,Academic year,National,E92000001,England,Provisional,First language,Known or believed to be other than English,State-funded schools,Girls,10001,68481,44444,6486,69236,53881,22036,12795,2099,225,236,z,66507,7021041,69141,55056,27125,11558,2036,270,221,z,66489,7129692,69174,51527,17254,15298,1885,271,193,z,66606,6953944,68628,52105,11231,12943,1319,814,360,245,216,168,z,z,z,247,z,211,z,68628,55191,13179,258,0,65,9,78,32,18,3,0,0,z,106,80,39,17,3,0,0,z,107,74,25,22,3,0,0,z,104,76,16,19,2,1,1,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202122,Academic year,National,E92000001,England,Provisional,First language,Known or believed to be other than English,State-funded schools,Total,11767,140170,84752,11244,141795,103367,38550,31713,5695,460,560,z,134563,14060426,141544,107267,50319,27676,5525,565,511,z,134681,14332128,141676,106533,39653,28996,5064,627,456,z,135079,14176254,140463,97925,18471,32373,3636,2364,1071,706,649,544,z,z,z,727,z,468,z,140452,109317,30585,550,0,60,8,73,27,22,4,0,0,z,104,76,36,20,4,0,0,z,106,75,28,20,4,0,0,z,105,70,13,23,3,2,1,1,0,0,z,z,z,1,z,0,z,78,22,0,0
202122,Academic year,National,E92000001,England,Provisional,First language,Language unclassified,State-funded schools,Boys,1574,1822,425,36,1909,657,194,516,305,46,385,z,1147,114830,1901,669,210,493,307,57,375,z,1157,116920,1907,732,205,483,275,58,359,z,1201,121580,1842,532,57,560,112,81,55,47,37,38,z,z,z,21,z,359,z,1843,716,753,374,0,23,2,34,10,27,16,2,20,z,100,35,11,26,16,3,20,z,101,38,11,25,14,3,19,z,101,29,3,30,6,4,3,3,2,2,z,z,z,1,z,19,z,39,41,20,0
202122,Academic year,National,E92000001,England,Provisional,First language,Language unclassified,State-funded schools,Girls,1473,1716,463,43,1793,722,255,435,231,38,367,z,1134,115534,1786,705,267,451,242,38,350,z,1149,117560,1789,665,157,509,205,54,356,z,1157,116111,1737,650,80,460,86,49,51,40,30,27,z,z,z,8,z,336,z,1739,738,636,365,0,27,3,40,14,24,13,2,20,z,102,39,15,25,14,2,20,z,102,37,9,28,11,3,20,z,100,37,5,26,5,3,3,2,2,2,z,z,z,0,z,19,z,42,37,21,0
202122,Academic year,National,E92000001,England,Provisional,First language,Language unclassified,State-funded schools,Total,2670,3538,888,79,3702,1379,449,951,536,84,752,z,2281,230364,3687,1374,477,944,549,95,725,z,2306,234480,3696,1397,362,992,480,112,715,z,2358,237691,3579,1182,137,1020,198,130,106,87,67,65,z,z,z,29,z,695,z,3582,1454,1389,739,0,25,2,37,12,26,14,2,20,z,101,37,13,26,15,3,20,z,102,38,10,27,13,3,19,z,101,33,4,28,6,4,3,2,2,2,z,z,z,1,z,19,z,41,39,21,0
202122,Academic year,National,E92000001,England,Provisional,Free school meal status,FSM eligible,State-funded schools,Boys,14119,84861,31834,1781,86100,47448,11239,30066,7313,822,450,z,76714,7740858,85937,44982,12017,32490,7175,919,369,z,77290,7810518,86012,48208,11011,29572,6774,1068,389,z,77310,7820399,85137,39625,3502,32256,4821,3190,1443,1025,902,667,z,z,z,791,z,417,z,85133,52039,32629,465,0,38,2,55,13,35,8,1,1,z,101,52,14,38,8,1,0,z,101,56,13,34,8,1,0,z,101,47,4,38,6,4,2,1,1,1,z,z,z,1,z,0,z,61,38,1,0
202122,Academic year,National,E92000001,England,Provisional,Free school meal status,FSM eligible,State-funded schools,Girls,13901,80927,37062,2491,81871,55275,16731,22454,3294,618,230,z,77415,7980185,81711,51516,15273,26078,3226,678,213,z,77463,7958855,81775,44376,7572,33112,3268,800,219,z,76930,7698537,81139,50678,6161,24425,2471,1371,578,408,342,276,z,z,z,340,z,250,z,81127,55539,25275,313,0,46,3,68,20,27,4,1,0,z,103,63,19,32,4,1,0,z,103,54,9,40,4,1,0,z,100,62,8,30,3,2,1,1,0,0,z,z,z,0,z,0,z,68,31,0,0
202122,Academic year,National,E92000001,England,Provisional,Free school meal status,FSM eligible,State-funded schools,Total,15226,165788,68896,4272,167971,102723,27970,52520,10607,1440,680,z,154129,15721043,167648,96498,27290,58568,10401,1597,582,z,154753,15769373,167787,92584,18583,62684,10042,1868,608,z,154240,15518936,166276,90303,9663,56681,7292,4561,2021,1433,1244,943,z,z,z,1131,z,667,z,166260,107578,57904,778,0,42,3,61,17,31,6,1,0,z,102,58,16,35,6,1,0,z,102,55,11,37,6,1,0,z,101,54,6,34,4,3,1,1,1,1,z,z,z,1,z,0,z,65,35,0,0
202122,Academic year,National,E92000001,England,Provisional,Free school meal status,Not known to be FSM eligible,State-funded schools,Boys,15936,252102,151877,18044,254835,189550,66344,54712,8563,982,1028,z,243526,25463661,254369,186941,72823,57005,8337,1146,940,z,243562,25630589,254669,197913,73860,46689,7811,1333,923,z,244070,25713046,252703,172408,28980,64421,6173,3414,1538,1056,942,846,z,z,z,1067,z,838,z,252672,206376,45362,934,0,60,7,74,26,21,3,0,0,z,105,73,29,22,3,0,0,z,105,78,29,18,3,1,0,z,105,68,11,25,2,1,1,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,National,E92000001,England,Provisional,Free school meal status,Not known to be FSM eligible,State-funded schools,Girls,15761,240757,165607,25001,243129,203647,90907,33884,4000,838,760,z,237238,25344945,242827,198156,87399,39159,3911,899,702,z,236976,25337819,243011,184674,56840,52650,3882,1096,709,z,236871,24710468,241302,195782,45832,38445,2694,1435,608,450,400,344,z,z,z,479,z,665,z,241299,207328,33205,766,0,69,10,84,37,14,2,0,0,z,107,82,36,16,2,0,0,z,107,76,23,22,2,0,0,z,104,81,19,16,1,1,0,0,0,0,z,z,z,0,z,0,z,86,14,0,0
202122,Academic year,National,E92000001,England,Provisional,Free school meal status,Not known to be FSM eligible,State-funded schools,Total,16050,492859,317484,43045,497964,393197,157251,88596,12563,1820,1788,z,480764,50808606,497196,385097,160222,96164,12248,2045,1642,z,480538,50968408,497680,382587,130700,99339,11693,2429,1632,z,480941,50423514,494005,368190,74812,102866,8867,4849,2146,1506,1342,1190,z,z,z,1546,z,1503,z,493971,413704,78567,1700,0,64,9,79,32,18,3,0,0,z,106,77,32,19,2,0,0,z,106,77,26,20,2,0,0,z,105,75,15,21,2,1,0,0,0,0,z,z,z,0,z,0,z,84,16,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,April,State-funded schools,Boys,11639,26582,14103,1402,26878,18365,5827,6938,1314,147,114,z,25169,2604043,26823,18033,6441,7239,1293,162,96,z,25230,2623797,26858,19188,6346,6161,1202,203,104,z,25268,2631327,26636,16337,2303,7898,890,551,263,161,162,125,z,z,z,152,z,97,z,26635,20140,6386,109,0,53,5,68,22,26,5,1,0,z,103,67,24,27,5,1,0,z,104,71,24,23,4,1,0,z,104,61,9,30,3,2,1,1,1,0,z,z,z,1,z,0,z,76,24,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,April,State-funded schools,Girls,11267,25424,15488,1886,25702,20101,7994,4841,587,98,75,z,24882,2625818,25665,19354,7594,5546,580,118,67,z,24866,2622577,25673,17644,4677,7226,598,130,75,z,24790,2550468,25481,19212,3712,5165,419,265,97,74,65,61,z,z,z,64,z,59,z,25480,20528,4885,67,0,61,7,78,31,19,2,0,0,z,106,75,30,22,2,0,0,z,105,69,18,28,2,1,0,z,103,75,15,20,2,1,0,0,0,0,z,z,z,0,z,0,z,81,19,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,April,State-funded schools,Total,14066,52006,29591,3288,52580,38466,13821,11779,1901,245,189,z,50051,5229861,52488,37387,14035,12785,1873,280,163,z,50096,5246374,52531,36832,11023,13387,1800,333,179,z,50058,5181795,52117,35549,6015,13063,1309,816,360,235,227,186,z,z,z,216,z,156,z,52115,40668,11271,176,0,57,6,73,26,22,4,0,0,z,104,71,27,24,4,1,0,z,105,70,21,25,3,1,0,z,104,68,12,25,3,2,1,0,0,0,z,z,z,0,z,0,z,78,22,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,August,State-funded schools,Boys,11918,28530,13364,997,28883,18379,5087,8551,1635,150,168,z,26791,2743527,28825,18153,5770,8728,1605,178,161,z,26842,2766930,28867,19438,5729,7572,1498,204,155,z,26916,2778854,28600,15832,1755,9734,1166,722,314,261,167,130,z,z,z,170,z,104,z,28596,20310,8168,118,0,47,3,64,18,30,6,1,1,z,102,63,20,30,6,1,1,z,103,67,20,26,5,1,1,z,103,55,6,34,4,3,1,1,1,0,z,z,z,1,z,0,z,71,29,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,August,State-funded schools,Girls,11618,27301,15235,1531,27598,20649,7241,5975,765,128,81,z,26555,2777702,27546,19757,7027,6833,736,143,77,z,26544,2775417,27583,17907,4208,8678,741,179,78,z,26474,2702069,27365,19123,2982,6816,637,311,118,87,76,54,z,z,z,63,z,80,z,27369,20863,6407,99,0,56,6,75,26,22,3,0,0,z,105,72,26,25,3,1,0,z,105,65,15,31,3,1,0,z,102,70,11,25,2,1,0,0,0,0,z,z,z,0,z,0,z,76,23,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,August,State-funded schools,Total,14258,55831,28599,2528,56481,39028,12328,14526,2400,278,249,z,53346,5521229,56371,37910,12797,15561,2341,321,238,z,53386,5542347,56450,37345,9937,16250,2239,383,233,z,53390,5480923,55965,34955,4737,16550,1803,1033,432,348,243,184,z,z,z,233,z,184,z,55965,41173,14575,217,0,51,5,69,22,26,4,0,0,z,103,67,23,28,4,1,0,z,104,66,18,29,4,1,0,z,103,62,8,30,3,2,1,1,0,0,z,z,z,0,z,0,z,74,26,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,December,State-funded schools,Boys,11895,28358,16338,1912,28691,20661,7188,6511,1258,141,120,z,27059,2819967,28645,20231,7798,6924,1212,167,110,z,27104,2838897,28671,21171,7722,6041,1158,200,101,z,27132,2842300,28431,18730,3070,7453,828,491,212,160,151,118,z,z,z,183,z,105,z,28428,22315,5998,115,0,58,7,72,25,23,4,0,0,z,104,71,27,24,4,1,0,z,105,74,27,21,4,1,0,z,105,66,11,26,3,2,1,1,1,0,z,z,z,1,z,0,z,78,21,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,December,State-funded schools,Girls,11504,26965,17836,2669,27257,22357,9800,4146,551,120,83,z,26462,2817325,27228,21556,9385,4931,538,128,75,z,26449,2816318,27237,19932,5894,6544,540,149,72,z,26393,2739543,27034,21397,4948,4693,360,194,92,59,60,51,z,z,z,55,z,73,z,27035,22742,4209,84,0,66,10,82,36,15,2,0,0,z,106,79,34,18,2,0,0,z,106,73,22,24,2,1,0,z,104,79,18,17,1,1,0,0,0,0,z,z,z,0,z,0,z,84,16,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,December,State-funded schools,Total,14168,55323,34174,4581,55948,43018,16988,10657,1809,261,203,z,53521,5637292,55873,41787,17183,11855,1750,295,185,z,53553,5655215,55908,41103,13616,12585,1698,349,173,z,53525,5581843,55465,40127,8018,12146,1188,685,304,219,211,169,z,z,z,238,z,178,z,55463,45057,10207,199,0,62,8,77,30,19,3,0,0,z,105,75,31,21,3,1,0,z,106,74,24,23,3,1,0,z,104,72,14,22,2,1,1,0,0,0,z,z,z,0,z,0,z,81,18,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,February,State-funded schools,Boys,11427,25215,13760,1463,25504,17775,5754,6325,1181,136,87,z,23976,2484970,25465,17319,6251,6768,1149,147,82,z,24041,2503827,25501,18448,6292,5734,1083,159,77,z,24091,2512780,25277,15902,2378,7198,798,515,218,162,144,122,z,z,z,132,z,86,z,25275,19369,5812,94,0,55,6,70,23,25,5,1,0,z,104,68,25,27,5,1,0,z,104,72,25,22,4,1,0,z,104,63,9,28,3,2,1,1,1,0,z,z,z,1,z,0,z,77,23,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,February,State-funded schools,Girls,11139,24405,15345,2074,24631,19663,8180,4243,536,111,78,z,23863,2527853,24608,18828,7773,5057,525,123,75,z,23836,2524034,24619,17323,4831,6547,534,140,75,z,23784,2456243,24458,18759,3934,4733,378,194,89,71,52,48,z,z,z,62,z,72,z,24455,19914,4447,94,0,63,8,80,33,17,2,0,0,z,106,77,32,21,2,0,0,z,106,70,20,27,2,1,0,z,103,77,16,19,2,1,0,0,0,0,z,z,z,0,z,0,z,81,18,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,February,State-funded schools,Total,13927,49620,29105,3537,50135,37438,13934,10568,1717,247,165,z,47839,5012823,50073,36147,14024,11825,1674,270,157,z,47877,5027861,50120,35771,11123,12281,1617,299,152,z,47875,4969023,49735,34661,6312,11931,1176,709,307,233,196,170,z,z,z,194,z,158,z,49730,39283,10259,188,0,59,7,75,28,21,3,0,0,z,105,72,28,24,3,1,0,z,105,71,22,25,3,1,0,z,104,70,13,24,2,1,1,0,0,0,z,z,z,0,z,0,z,79,21,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,January,State-funded schools,Boys,11929,28147,15633,1739,28463,19991,6705,6944,1266,142,119,z,26803,2783802,28405,19524,7329,7376,1234,168,102,z,26851,2803153,28442,20736,7296,6254,1158,189,105,z,26894,2810875,28217,18053,2860,7782,903,516,247,189,151,126,z,z,z,147,z,103,z,28211,21867,6231,113,0,56,6,70,24,24,4,0,0,z,104,69,26,26,4,1,0,z,104,73,26,22,4,1,0,z,105,64,10,28,3,2,1,1,1,0,z,z,z,1,z,0,z,78,22,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,January,State-funded schools,Girls,11504,27005,17395,2466,27258,21933,9430,4544,565,135,81,z,26434,2805539,27205,21182,8918,5245,545,152,81,z,26380,2799112,27239,19557,5699,6899,545,155,83,z,26365,2728730,27067,21027,4581,5025,399,217,89,75,49,54,z,z,z,58,z,74,z,27066,22311,4668,87,0,64,9,80,35,17,2,0,0,z,106,78,33,19,2,1,0,z,106,72,21,25,2,1,0,z,103,78,17,19,1,1,0,0,0,0,z,z,z,0,z,0,z,82,17,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,January,State-funded schools,Total,14202,55152,33028,4205,55721,41924,16135,11488,1831,277,200,z,53237,5589341,55610,40706,16247,12621,1779,320,183,z,53231,5602265,55681,40293,12995,13153,1703,344,188,z,53259,5539605,55284,39080,7441,12807,1302,733,336,264,200,180,z,z,z,205,z,177,z,55277,44178,10899,200,0,60,8,75,29,21,3,0,0,z,105,73,29,23,3,1,0,z,105,72,23,24,3,1,0,z,104,71,13,23,2,1,1,0,0,0,z,z,z,0,z,0,z,80,20,0,0
202122,Academic year,National,E92000001,England,Provisional,Month of birth,July,State-funded schools,Boys,12120,29172,14234,1205,29549,19225,5584,8426,1571,167,160,z,27497,2824085,29506,18921,6347,8715,1549,188,133,z,27587,2850627,29522,20197,6304,7537,1454,200,134,z,27636,2860008,29268,16626,2055,9648,1179,679,349,201,188,136,z,z,z,152,z,110,z,29265,21150,7995,120,0,49,4,65,19,29,5,1,1,z,103,64,22,30,5,1,0,z,103,68,21,26,5,1,0,z,103,57,7,33,4,2,1,1,1,0,z,z,z,1,z,0,z,72,27,0,0
